"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","WAP163","WAP164","WAP165","WAP166","WAP167","WAP168","WAP169","WAP170","WAP171","WAP172","WAP173","WAP174","WAP175","WAP176","WAP177","WAP178","WAP179","WAP180","WAP181","WAP182","WAP183","WAP184","WAP185","WAP186","WAP187","WAP188","WAP189","WAP190","WAP191","WAP192","WAP193","WAP194","WAP195","WAP196","WAP197","WAP198","WAP199","WAP200","WAP201","WAP202","WAP203","WAP204","WAP205","WAP206","WAP207","WAP208","WAP209","WAP210","WAP211","WAP212","WAP213","WAP214","WAP215","WAP216","WAP217","WAP218","WAP219","WAP220","WAP221","WAP222","WAP223","WAP224","WAP225","WAP226","WAP227","WAP228","WAP229","WAP230","WAP231","WAP232","WAP233","WAP234","WAP235","WAP236","WAP237","WAP238","WAP239","WAP240","WAP241","WAP242","WAP243","WAP244","WAP245","WAP246","WAP247","WAP248","WAP249","WAP250","WAP251","WAP252","WAP253","WAP254","WAP255","WAP256","WAP257","WAP258","WAP259","WAP260","WAP261","WAP262","WAP263","WAP264","WAP265","WAP266","WAP267","WAP268","WAP269","WAP270","WAP271","WAP272","WAP273","WAP274","WAP275","WAP276","WAP277","WAP278","WAP279","WAP280","WAP281","WAP282","WAP283","WAP284","WAP285","WAP286","WAP287","WAP288","WAP289","WAP290","WAP291","WAP292","WAP293","WAP294","WAP295","WAP296","WAP297","WAP298","WAP299","WAP300","WAP301","WAP302","WAP303","WAP304","WAP305","WAP306","WAP307","WAP308","WAP309","LONGITUDE","LATITUDE","HEIGHT"
100,100,100,-80,-82,-81,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-82,-81,-79,-59,-58,-58,-59,-84,-81,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-67,-66,-67,100,100,100,100,-75,-73,-73,-77,100,100,100,100,-89,100,-89,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,-77,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-70,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-81,-79,-81,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89.5,-3.5,0
100,100,100,-74,-73,-69,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-79,-77,-79,100,100,100,100,-84,-86,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-72,-72,-72,-49,-50,-49,-49,-65,-62,-62,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-58,-65,100,100,100,100,-76,-70,-71,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-73,-79,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89.5,-4.5,0
100,100,100,-78,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-73,-74,-74,-53,-53,-54,-55,-75,-74,-75,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-58,-60,-59,100,100,100,100,-67,-70,-75,-73,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-71,-70,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88.5,-6.5,0
100,100,100,-80,-79,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,-78,-55,-55,-55,-54,-75,-76,-76,-75,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,-65,-68,100,100,100,100,-74,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-70,-70,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88.5,-7.5,0
100,100,100,-82,-82,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-83,-83,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-74,-76,-59,-58,-58,-59,-81,-80,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-62,-62,100,100,100,100,-71,-66,-69,-70,100,100,100,100,-79,-80,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-62,-63,-66,100,100,100,100,100,-92,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85.5,-7.5,0
100,100,100,-82,100,-83,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,-80,-81,-60,-60,-60,-62,-72,-74,-74,-74,100,100,100,100,100,100,100,100,100,100,-88,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-68,-68,-67,100,100,100,100,-67,-65,-68,-68,100,100,100,100,100,-88,-88,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-65,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84.5,-9.5,0
100,100,100,-78.993671,-78.993671,-79.498428,-80.486024,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86.94826,-87.948849,-84.90583,-86.463865,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80.498447,-79.94373,-78.498408,-79,-53.544374,-54.772256,-53.544374,-53.544374,-61,-67.933791,-62,-67.638746,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58.446557,-59.966657,-60.448325,-59.966657,-62,-63,-62,-62,-61.449166,-61.927377,-61,-63.498031,-76,-75,-75,-72,-81.424812,-81.314205,-82.486363,-83.904708,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62.44998,-63.968742,-63.482281,-62.928531,-73,-74,-73,-73,100,-90,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73.416619,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81.5,-8.5,0
100,100,100,-78,-80,-77,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-83,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,-80,-81,-53,-52,-52,-52,-59,-58,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-63,-62,100,100,100,100,-75,-70,-70,-78,100,100,100,100,-88,-88,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-58,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77.5,-8.5,0
100,100,100,-78,-73,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-87,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-77,-77,-78,-55,-55,-55,-55,-67,-68,-69,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-67,-69,100,100,100,100,-78,-81,-75,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-48,-47,-48,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74.5,-9.5,0
100,100,100,-74,-73,-74,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,-89,-85,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-93,-92,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,-77,-77,-56,-54,-54,-54,-66,-65,-66,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-90,-88,-87,100,100,100,100,-76,-78,-77,-72,100,100,100,100,-81,-80,-81,-81,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-88,-80,-79,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-58,-57,-56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71.5,-9.5,0
100,100,100,-68.410526,-69.971423,-71.203932,-72.890329,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85.486841,-86.498555,-85.498538,-85.976741,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,-83,-81,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75.485098,-72.484481,-74.498322,-74,-60.249481,-61.798058,-60.794737,-59.699246,-64.930732,-64.451532,-63.40347,-63.34035,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,100,-83,100,100,100,100,-69.985713,-67.186308,-69.282032,-68.190908,-75,-74,-75,-75,-77.459667,-76.765878,-77.369245,-78.421936,-84,-83,-84,-84,100,100,-91,-91,100,100,100,100,100,100,100,100,-78.974679,-79.460682,-79.485848,-78.974679,-89,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-47.180504,-47.833043,-47.833043,-46.368092,-58,-58,-58,-58,100,100,100,100,-92,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67.5,-9.5,0
100,-91,100,-70.654087,-71.105555,-75.894664,-75.418831,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86.94826,-86.429162,-87.429972,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-81,-84.90583,-84.427484,-84.427484,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-77.974355,-80.975305,-78.485667,-56,-57,-57,-57,-67.349833,-67.882251,-67.882251,-68.35203,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-84,100,100,100,100,-80,-80,-80,100,100,100,100,100,100,-84,-84.486685,-83.462566,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83.162492,-82.782848,-82.782848,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63.992187,-63.482281,-64,-61.927377,100,100,100,100,-86,100,-84,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64.5,-9.5,0
100,100,100,-62,-62,-62,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-84,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-75,-74,-74,-74,-73,-75,-73,-62,-64,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,-74,100,100,100,100,-82,-81,-85,-83,100,100,100,100,100,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-76,-74,100,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60.5,-9.5,0
100,-86,100,-67,-66,-70,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-87,-86,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-79,-80,-82,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-80,-85,-82,-63,-63,-62,-63,-57,-56,-57,-57,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,-91,-91,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-83,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-70,-75,-63,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59.5,-12.5,0
100,-88,100,-70,-69,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-87,-84,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-80,-80,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-85,-85,-84,-75,-76,-75,-75,-59,-64,-63,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,-89,100,100,100,100,-84,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-71,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57.5,-12.5,0
100,-87,100,-68,-67,-67,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-79,-82,-79,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,-82,-84,-61,-61,-61,-61,-67,-67,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,-75,100,100,100,100,100,-84,-85,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-62,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56.5,-12.5,0
100,-87,100,-65,-63,-59,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-84,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,-83,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-77,-77,-76,-65,-67,-66,-67,-60,-59,-59,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-74,-73,-73,100,100,100,100,-86,-86,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,-85,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-71,-70,-71,100,100,100,100,100,100,-93,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56.5,-10.5,0
100,-82,100,-72,-70,-70,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-82,-79,-81,100,100,100,100,-87,-85,-86,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-72,-70,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,-89,100,100,100,100,-70,-70,-68,-68,-62,-60,-62,-60,-52,-48,-47,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,-85,100,100,100,100,-80,-80,-81,100,100,100,100,100,-82,-85,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-73,-69,-69,100,100,100,100,-88,-89,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56.5,-7.5,0
